"fisc_wk_id","fisc_wk_strt_dt","mkt_lvl","rgn_shrt_nm","co_nbr","co_shrt_nm","bus_ctr_nm","itm_grp_nm","attr_grp_nm","prc_src_typ_cd","cust_nbr","cuisine_lvl_1_desc","ttl_cases","ttl_sales","ttl_lines","ttl_grs_prft"
202330,2023-01-22,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"589150",Latin,8.000,463.92,1,31.920
202330,2023-01-22,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"608232",Specialty American,8.000,465.12,1,93.866
202330,2023-01-22,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"629428",Latin,1.000,43.00,1,1.601
202330,2023-01-22,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"732339","",25.000,903.25,1,-68.732
202330,2023-01-22,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"782003",Mainstream American,2.000,80.22,1,2.461
202330,2023-01-22,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"831313",Single-Focus American,9.000,415.26,1,169.926
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"011827",Latin,13.000,542.23,1,88.290
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"013820",Single-Focus American,12.000,432.60,1,105.848
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"015258",Asian,5.000,208.75,1,34.157
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016959",Mainstream American,2.000,71.96,1,4.549
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017034",Specialty American,1.000,41.75,1,6.831
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017136",Bar or Brewery,1.000,35.98,1,2.274
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"018464",Asian,1.000,41.06,1,6.141
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"022386",Bar or Brewery,2.000,71.96,1,4.548
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"023010",Asian,3.000,123.18,1,18.424
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"027432",Mainstream American,25.000,974.75,1,101.789
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"027734",Mainstream American,4.000,143.92,1,18.937
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"029764",Latin,1.000,39.06,1,2.941
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031030","",2.000,82.36,1,27.901
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031078",Latin,4.000,156.24,1,11.766
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031434",Latin,3.000,138.63,1,56.942
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031521",Bar or Brewery,1.000,35.98,1,2.274
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031635",Specialty American,2.000,83.50,1,13.663
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031919","",20.000,722.60,1,178.013
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"032310","",6.000,247.08,1,83.704
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"032794",Latin,3.000,134.97,1,33.854
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"033336",Latin,10.000,417.10,1,67.915
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"033664",Asian,2.000,82.12,1,12.283
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"034115",Latin,9.000,415.89,1,170.825
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"629428",Latin,2.000,78.12,1,5.883
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"732065","",2.000,113.98,1,59.521
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"732537",Mainstream American,2.000,79.00,1,9.163
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"760751",Beverages and Snacks,40.000,1445.20,1,356.027
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"782003",Mainstream American,2.000,80.22,1,25.761
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"824615",Specialty American,2.000,83.50,1,13.663
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"845461",Latin,12.000,500.52,1,67.099
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"849364",Latin,9.000,512.91,1,267.846
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"863803",Asian,2.000,83.50,1,13.663
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"891317",Asian,4.000,167.00,1,27.326
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"901082","",1.000,42.79,1,7.901
202331,2023-01-29,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"993253",Asian,5.000,208.75,1,34.307
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"011477",Asian,4.000,166.20,1,35.611
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"011827",Latin,13.000,537.16,1,112.748
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"012746",Asian,6.000,249.30,1,39.857
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"012747",Asian,2.000,83.10,1,13.285
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"014478",Specialty American,5.000,207.75,1,44.514
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"015258",Asian,7.000,289.45,1,60.920
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016959",Mainstream American,3.000,109.83,1,23.433
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017034",Specialty American,1.000,41.55,1,8.902
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017136",Bar or Brewery,1.000,36.61,1,7.811
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"022386",Bar or Brewery,3.000,109.83,1,11.633
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"026892",Asian,1.000,40.65,1,8.002
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"027432",Mainstream American,24.000,913.92,1,130.391
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"027734",Mainstream American,3.000,109.83,1,23.433
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031078",Latin,3.000,116.46,1,18.428
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031286",Latin,5.000,217.30,1,73.206
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031434",Latin,2.000,93.12,1,35.522
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031521",Bar or Brewery,5.000,183.05,1,33.155
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031919","",5.000,319.25,1,49.250
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"032044",Other,1.000,45.55,1,16.751
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"032120","",1.000,45.55,1,16.751
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"032794",Latin,3.000,136.65,1,50.253
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"033336",Latin,11.000,454.52,1,95.402
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"033673",Asian,8.000,332.40,1,71.223
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"033987",Single-Focus American,1.000,59.99,1,5.990
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"034115",Latin,3.000,139.68,1,35.583
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"413625",Beverages and Snacks,2.000,128.92,1,33.296
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"608232",Specialty American,12.000,706.44,1,132.698
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"629428",Latin,2.000,77.64,1,12.285
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"732537",Mainstream American,4.000,154.36,1,23.710
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"824615",Specialty American,1.000,41.55,1,8.902
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"845461",Latin,12.000,495.84,1,76.955
202332,2023-02-05,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"891317",Asian,10.000,415.50,1,89.029
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"011827",Latin,10.000,396.50,1,93.813
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"013820",Single-Focus American,12.000,442.32,1,112.471
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016307",Asian,6.000,233.94,1,52.327
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016959",Mainstream American,3.000,109.83,1,-1.840
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"022386",Bar or Brewery,2.000,73.22,1,7.163
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"023010",Asian,2.000,77.98,1,17.442
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"027432",Mainstream American,25.000,874.75,1,118.032
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"027734",Mainstream American,4.000,146.44,1,22.736
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"029764",Latin,1.000,37.16,1,6.821
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031030","",3.000,130.38,1,43.879
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031286",Latin,7.000,291.83,1,99.838
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031434",Latin,4.000,156.00,1,34.085
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031521",Bar or Brewery,5.000,183.05,1,22.133
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031635",Specialty American,2.000,79.78,1,18.822
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031919","",16.000,585.28,1,149.481
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"032310","",3.000,130.38,1,43.879
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"032794",Latin,4.000,182.20,1,66.866
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"033036",Asian,2.000,91.90,1,19.407
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"033664",Asian,3.000,116.97,1,26.163
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"124115",Latin,1.000,37.88,1,7.611
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"413625",Beverages and Snacks,2.000,128.92,1,32.308
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"589150",Latin,6.000,263.94,1,46.461
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"610881",Asian,1.000,45.95,1,9.703
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"629428",Latin,4.000,148.64,1,27.285
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"732339","",20.000,731.60,1,181.851
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"732537",Mainstream American,3.000,110.76,1,19.743
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"732792",Latin,1.000,46.99,1,10.743
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"760751",Beverages and Snacks,30.000,1097.40,1,272.777
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"824615",Specialty American,2.000,79.78,1,19.242
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"831313",Single-Focus American,8.000,369.12,1,149.220
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"891317",Asian,10.000,389.90,1,87.213
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"901082","",1.000,39.99,1,9.511
202333,2023-02-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"983452",Asian,1.000,38.99,1,8.651
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"011638",Mainstream American,10.000,408.70,1,55.896
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"013820",Single-Focus American,12.000,444.96,1,115.831
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016307",Asian,6.000,226.32,1,29.022
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016959",Mainstream American,5.000,183.05,1,38.892
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017136",Bar or Brewery,1.000,36.61,1,7.776
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"022386",Bar or Brewery,3.000,109.83,1,23.349
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"023010",Asian,2.000,75.44,1,9.674
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"026887","",100.000,3800.00,1,271.969
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"027734",Mainstream American,4.000,146.44,1,31.115
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"027876",Asian,7.000,271.95,1,41.769
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"029538","",60.000,2460.00,1,814.355
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031030","",4.000,167.76,1,58.050
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031078",Latin,2.000,79.98,1,14.214
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031286",Latin,4.000,167.76,1,58.050
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031434",Latin,3.000,121.50,1,15.659
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031521",Bar or Brewery,8.000,292.88,1,62.232
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031921",Mainstream American,10.000,408.70,1,55.896
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"032310","",4.000,167.76,1,58.050
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"032794",Latin,4.000,182.20,1,66.866
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"033036",Asian,4.000,161.88,1,20.758
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"033677",Mainstream American,10.000,408.70,1,55.896
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"034550",Latin,6.000,232.02,1,20.338
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"034552",Latin,15.000,580.05,1,50.845
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"101134",Mainstream American,6.000,239.94,1,28.257
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"413625",Beverages and Snacks,1.000,64.46,1,16.186
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"538603",Latin,2.000,81.02,1,10.459
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"589150",Latin,13.000,500.63,1,41.985
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"608232",Specialty American,4.000,235.48,1,42.384
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"610881",Asian,1.000,40.47,1,5.189
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"732792",Latin,3.000,124.53,1,18.688
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"732800",Mainstream American,4.000,145.16,1,35.450
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"760751",Beverages and Snacks,30.000,1104.00,1,281.177
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"782003",Mainstream American,1.000,40.35,1,12.922
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"795195",Beverages and Snacks,21.000,818.79,1,77.903
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"828277",Mainstream American,2.000,73.50,1,2.939
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"869594",Asian,13.000,444.47,1,-14.173
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"910273","",17.000,678.30,1,78.534
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"912238",Asian,2.000,75.50,1,9.734
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"914283",Latin,10.000,399.90,1,47.096
202334,2023-02-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"969170",Latin,3.000,120.60,1,14.759
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"011477",Asian,8.000,302.00,1,19.741
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"011638",Mainstream American,11.000,440.11,1,14.001
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"011759",Asian,3.000,120.03,1,14.348
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"012756",Asian,1.000,45.95,1,7.212
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"012801",Asian,12.000,461.80,2,29.951
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"013352",Asian,2.000,97.96,1,23.994
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"013769",Asian,3.000,131.94,1,15.728
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"013772","",3.000,106.11,1,-2.909
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"013820",Single-Focus American,8.000,295.20,1,77.700
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"013909",Asian,5.000,188.75,1,7.051
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"014542",Asian,10.000,445.50,1,58.128
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"015100",Latin,4.000,157.48,1,12.120
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"015258",Asian,6.000,226.50,1,14.806
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016307",Asian,7.000,266.84,1,19.863
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016959",Mainstream American,2.000,73.22,1,15.553
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017136",Bar or Brewery,1.000,36.61,1,7.776
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017386",Asian,2.000,81.90,1,4.425
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"020413",Latin,6.000,233.94,1,22.246
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"022093",Specialty American,6.000,293.28,1,71.386
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"022386",Bar or Brewery,2.000,73.22,1,15.552
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"022463",Mainstream American,3.000,128.97,1,12.757
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"023010",Asian,2.000,74.20,1,1.520
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"023873",Specialty American,5.000,304.95,1,45.963
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"024329",Asian,4.000,160.04,1,19.131
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"024333",Asian,1.000,43.00,1,4.262
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"024807","",15.000,572.10,1,-8.956
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"025764",Latin,1.000,40.99,1,4.650
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"025775",Asian,2.000,75.50,1,2.820
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"025861",Asian,3.000,120.03,1,14.348
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"027432",Mainstream American,25.000,851.00,1,-31.057
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"027734",Mainstream American,4.000,146.44,1,31.105
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"027823",Bar or Brewery,1.000,47.99,1,9.252
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"027876",Asian,8.000,305.84,1,15.121
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"028069",Asian,8.000,302.00,1,11.281
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"028952",Asian,1.000,46.95,1,8.212
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"029538","",60.000,2449.20,1,124.973
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"029751",Latin,4.000,159.96,1,5.011
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"030492",Latin,7.000,277.48,1,6.320
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031078",Latin,3.000,118.11,1,9.090
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031286",Latin,6.000,250.56,1,87.435
202335,2023-02-26,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031434",Latin,2.000,79.28,1,1.805
